id_student,gender,Category(Mentor/Mentee/Both),Area,Degree,Course,Time zone,Availability time start,Availability time end
586543,M,2,Chemistry,MS,,Australia,10:00,15:00
586592,F,3,History,Undergraduate,,Africa,19:00,23:00
586917,F,3,Chemistry,MS,,Africa,11:00,23:00
587195,M,2,Computer Science,PhD,,Asia,11:00,14:00
587248,M,3,Geology,Graduate,,North America,11:00,19:00
587600,M,1,Aerospace,Graduate,,North America,9:00,19:00
587696,M,3,Materials Science,Graduate,,Central,11:00,12:00
588107,M,1,Aerospace,Undergraduate,,Australia,19:00,23:00
588145,M,1,History,PhD,,Europe,19:00,23:00
588436,M,3,Chemistry,MS,,Europe,17:00,23:00
588913,M,3,IT,Graduate,,Antarctica,20:00,23:00
589016,M,3,Physics,Graduate,,Pacific,18:00,23:00
589029,M,1,IT,Graduate,,Pacific,11:00,13:00
589449,M,2,History,Graduate,,Australia,12:00,23:00
589454,M,3,History,Graduate,,North America,18:00,23:00
589469,M,3,Materials Science,Graduate,,Africa,9:00,17:00
589548,M,2,History,Graduate,,Central,15:00,20:00
589565,F,1,Materials Science,Undergraduate,,Central,10:00,14:00
589798,M,3,Aerospace,Undergraduate,,Asia,11:00,23:00
590018,F,2,Math,Graduate,,North America,10:00,17:00
590508,F,3,Computer Science,Undergraduate,,Australia,9:00,18:00
590543,M,2,Math,MS,,Antarctica,20:00,23:00
590548,M,1,Chemical Engineering,PhD,,Pacific,9:00,15:00
590604,M,2,Aerospace,PhD,,Europe,18:00,23:00
590970,M,2,History,MS,,North America,12:00,14:00
591111,M,3,Geology,Undergraduate,,Europe,12:00,18:00
591132,F,3,Aerospace,Graduate,,Europe,20:00,23:00
591318,M,3,IT,Graduate,,Europe,12:00,18:00
591550,M,3,IT,Graduate,,North America,17:00,23:00
591946,M,1,History,Undergraduate,,Europe,11:00,12:00
592422,F,1,Computer Science,Graduate,,Central,11:00,12:00
592632,M,1,Geology,PhD,,Europe,9:00,15:00
592766,M,3,History,Graduate,,Europe,9:00,23:00
592939,M,3,Physics,PhD,,Africa,15:00,23:00
593004,M,3,Physics,MS,,Antarctica,17:00,20:00
593206,M,2,IT,Undergraduate,,Central,11:00,15:00
593220,M,1,Materials Science,Graduate,,Pacific,20:00,23:00
593563,M,2,Chemistry,Undergraduate,,Europe,11:00,23:00
593617,M,1,Chemistry,Graduate,,Asia,11:00,19:00
594122,M,2,Chemistry,PhD,,Australia,20:00,23:00
594136,M,2,Physics,PhD,,Antarctica,13:00,23:00
594258,M,2,Physics,MS,,Europe,14:00,23:00
594374,M,2,Physics,MS,,Antarctica,16:00,23:00
594636,M,1,Materials Science,MS,,Pacific,17:00,23:00
594909,M,3,Chemistry,Undergraduate,,Antarctica,15:00,20:00
595186,M,2,History,MS,,Australia,15:00,18:00
595428,M,1,Chemistry,MS,,Antarctica,16:00,23:00
595481,M,2,IT,PhD,,Central,11:00,23:00
595895,M,2,Geology,MS,,Pacific,19:00,23:00
595935,M,1,Computer Science,MS,,Asia,12:00,13:00
595978,M,3,Materials Science,PhD,,Central,17:00,23:00
596243,M,3,Materials Science,Undergraduate,,Central,13:00,20:00
596482,F,2,Math,Undergraduate,,Africa,11:00,12:00
596601,F,1,Materials Science,MS,,Asia,9:00,10:00
596637,M,1,IT,PhD,,Asia,11:00,19:00
596663,M,3,IT,Undergraduate,,Pacific,16:00,23:00
596699,M,3,IT,PhD,,Central,16:00,23:00
596953,M,2,Chemical Engineering,MS,,Australia,14:00,23:00
597234,M,1,Geology,MS,,Antarctica,9:00,10:00
597359,F,3,Materials Science,PhD,,Asia,11:00,16:00
597378,M,3,Aerospace,Undergraduate,,Africa,12:00,15:00
597386,M,1,Computer Science,MS,,Africa,13:00,18:00
597426,M,1,Materials Science,Graduate,,Europe,19:00,23:00
597495,F,3,History,Graduate,,Pacific,16:00,23:00
597662,F,1,Chemical Engineering,MS,,Antarctica,10:00,23:00
597761,F,2,Geology,MS,,Antarctica,13:00,23:00
598113,M,3,IT,Graduate,,North America,17:00,18:00
598300,M,3,Chemical Engineering,MS,,Antarctica,12:00,16:00
598353,M,1,Computer Science,Graduate,,Central,14:00,18:00
598362,M,1,Aerospace,Graduate,,Africa,19:00,23:00
598571,M,2,Computer Science,PhD,,Antarctica,16:00,23:00
598642,M,1,Geology,PhD,,Europe,9:00,15:00
598713,F,3,IT,Graduate,,Australia,18:00,20:00
599048,F,2,History,PhD,,Central,16:00,23:00
599105,F,1,Math,PhD,,Australia,16:00,23:00
599117,M,1,Geology,Undergraduate,,Asia,11:00,20:00
599398,M,1,Chemical Engineering,MS,,Asia,11:00,14:00
599740,M,2,Aerospace,PhD,,North America,18:00,23:00
599812,M,3,IT,Graduate,,North America,9:00,17:00
600292,M,1,Aerospace,Graduate,,Asia,10:00,11:00
600388,M,1,IT,MS,,North America,18:00,23:00
600397,F,3,Materials Science,Graduate,,Antarctica,12:00,19:00
600702,M,2,Aerospace,Undergraduate,,Pacific,15:00,23:00
600893,F,2,Chemical Engineering,PhD,,Europe,12:00,19:00
601155,M,1,Chemical Engineering,Undergraduate,,Central,10:00,18:00
601266,M,2,Geology,PhD,,Asia,14:00,23:00
601345,M,3,IT,MS,,Asia,10:00,14:00
601375,M,3,Physics,Undergraduate,,Australia,16:00,18:00
601435,M,1,Chemistry,PhD,,Asia,12:00,15:00
601560,M,2,Chemical Engineering,PhD,,Central,18:00,23:00
601649,M,3,History,Graduate,,Europe,19:00,20:00
601678,M,3,IT,PhD,,Pacific,9:00,10:00
601735,M,2,Materials Science,PhD,,North America,17:00,23:00
602571,M,2,History,Undergraduate,,Australia,19:00,23:00
602672,M,3,Computer Science,Undergraduate,,Africa,13:00,23:00
602681,M,2,Computer Science,Graduate,,Pacific,20:00,23:00
602818,M,2,Geology,Graduate,,Pacific,12:00,16:00
602854,M,3,Math,Undergraduate,,Central,16:00,23:00
602862,F,2,IT,PhD,,Africa,10:00,11:00
603111,F,2,Physics,PhD,,Australia,13:00,20:00
603163,M,2,Math,PhD,,North America,12:00,13:00
603319,M,3,Chemistry,Undergraduate,,Europe,13:00,23:00
603483,F,1,Math,Undergraduate,,Pacific,12:00,17:00
603539,M,3,Aerospace,Graduate,,Pacific,20:00,23:00
603694,M,2,Geology,Graduate,,Antarctica,14:00,18:00
603848,M,2,IT,Graduate,,Central,19:00,23:00
603972,F,3,History,PhD,,Pacific,11:00,15:00
604174,M,3,Physics,Graduate,,North America,19:00,23:00
604234,M,2,Computer Science,Undergraduate,,Australia,11:00,23:00
604293,M,3,Materials Science,MS,,Australia,16:00,23:00
604326,F,2,IT,MS,,Asia,9:00,10:00
604338,M,3,Chemistry,MS,,Asia,10:00,11:00
604614,M,2,Math,PhD,,Antarctica,9:00,13:00
604678,M,3,Math,PhD,,Asia,10:00,17:00
604698,M,2,Materials Science,PhD,,North America,18:00,23:00
604946,M,3,Math,Undergraduate,,Antarctica,12:00,18:00
604969,M,2,Math,Undergraduate,,Central,20:00,23:00
605228,F,2,Physics,Graduate,,Antarctica,11:00,19:00
605312,M,1,Math,PhD,,Asia,9:00,11:00
605370,M,1,Geology,Undergraduate,,Pacific,16:00,23:00
605475,M,3,Physics,Undergraduate,,Central,15:00,19:00
605493,M,3,Physics,PhD,,Asia,19:00,23:00
605522,M,1,Computer Science,MS,,Africa,12:00,23:00
606300,F,2,Chemistry,Graduate,,North America,15:00,23:00
606407,M,3,Physics,Graduate,,Asia,16:00,23:00
606713,M,1,Aerospace,Undergraduate,,Antarctica,11:00,14:00
606870,M,3,Aerospace,MS,,North America,12:00,16:00
606911,M,1,Math,Graduate,,Antarctica,17:00,23:00
606935,M,3,History,Undergraduate,,North America,10:00,19:00
606967,M,2,Chemical Engineering,MS,,North America,15:00,23:00
606976,M,3,Computer Science,PhD,,Asia,13:00,23:00
606977,M,3,Math,MS,,North America,19:00,23:00
607453,M,2,Math,MS,,Pacific,18:00,23:00
607702,M,3,IT,MS,,Australia,9:00,11:00
607896,M,3,History,MS,,Europe,19:00,23:00
607899,M,2,Aerospace,MS,,Australia,11:00,23:00
608111,M,1,History,Graduate,,Asia,9:00,11:00
608173,M,2,Computer Science,MS,,Pacific,17:00,23:00
608618,M,1,Chemical Engineering,PhD,,Pacific,15:00,19:00
608727,M,2,Math,PhD,,Central,10:00,20:00
608864,F,3,Chemistry,PhD,,North America,9:00,23:00
608891,M,2,Physics,Graduate,,Europe,20:00,23:00
609171,M,1,Materials Science,Graduate,,North America,10:00,15:00
609347,M,2,Chemistry,Undergraduate,,Antarctica,14:00,23:00
609868,F,1,Chemical Engineering,PhD,,Pacific,11:00,13:00
609891,M,1,Physics,MS,,Central,14:00,15:00
610094,M,3,Aerospace,Graduate,,Central,9:00,16:00
610267,M,1,History,Graduate,,Pacific,14:00,17:00
610272,M,3,IT,Undergraduate,,Asia,18:00,23:00
610273,M,1,Computer Science,PhD,,North America,13:00,17:00
610771,M,1,Math,PhD,,North America,18:00,23:00
610775,M,2,Physics,PhD,,Central,13:00,19:00
610778,M,1,History,Undergraduate,,Pacific,10:00,12:00
610992,M,3,History,PhD,,Central,12:00,17:00
611185,M,2,Math,Undergraduate,,Antarctica,18:00,23:00
611245,M,2,Chemistry,Graduate,,Australia,12:00,18:00
611350,M,1,Chemistry,Undergraduate,,Pacific,12:00,14:00
611427,M,3,Chemical Engineering,PhD,,Asia,18:00,23:00
611517,M,1,Materials Science,Graduate,,North America,13:00,23:00
611542,M,3,Math,MS,,Pacific,20:00,23:00
611581,M,3,Geology,Undergraduate,,Antarctica,20:00,23:00
611595,M,3,History,MS,,Asia,19:00,23:00
611635,M,2,Chemistry,PhD,,Africa,19:00,23:00
611714,M,1,History,PhD,,Antarctica,15:00,23:00
611763,M,2,Chemical Engineering,MS,,Pacific,12:00,16:00
611798,M,3,Materials Science,PhD,,Australia,18:00,23:00
611813,M,2,Physics,PhD,,Africa,17:00,19:00
611855,M,2,Chemistry,PhD,,Africa,10:00,18:00
611905,M,1,Computer Science,PhD,,Europe,17:00,23:00
612248,M,3,Materials Science,PhD,,North America,15:00,23:00
612254,M,1,Materials Science,MS,,Europe,10:00,11:00
612338,M,1,Geology,Undergraduate,,Antarctica,15:00,23:00
612506,F,3,Chemistry,MS,,Europe,19:00,23:00
612528,M,2,History,Undergraduate,,Asia,10:00,20:00
612530,M,2,Math,Undergraduate,,Central,15:00,16:00
612535,M,3,Geology,Graduate,,Africa,12:00,15:00
612538,M,3,Physics,Graduate,,Africa,9:00,11:00
612539,M,2,IT,PhD,,Europe,12:00,17:00
612540,M,1,Aerospace,MS,,Europe,10:00,11:00
612542,M,3,Math,Graduate,,North America,14:00,15:00
612543,F,3,History,MS,,North America,12:00,13:00
612545,F,3,Chemistry,Undergraduate,,Central,20:00,23:00
612547,M,2,Chemistry,PhD,,Pacific,11:00,19:00
612549,M,2,IT,PhD,,Europe,18:00,23:00
612598,M,1,Chemistry,MS,,Asia,20:00,23:00
612607,M,2,Math,Undergraduate,,Asia,11:00,19:00
612638,F,3,Materials Science,Undergraduate,,Africa,13:00,23:00
612740,M,3,Aerospace,Undergraduate,,North America,9:00,13:00
612743,M,1,Math,MS,,Africa,17:00,23:00
612880,M,2,IT,Graduate,,Europe,11:00,14:00
612982,M,2,History,Graduate,,Africa,17:00,23:00
613013,M,3,Computer Science,MS,,Africa,13:00,20:00
613106,M,3,Materials Science,PhD,,Australia,15:00,23:00
613146,M,1,Chemistry,MS,,Australia,10:00,14:00
613152,M,1,Materials Science,MS,,Central,9:00,13:00
613226,M,2,IT,MS,,Central,9:00,18:00
613255,M,1,Geology,Undergraduate,,Asia,9:00,17:00
613281,M,3,Chemistry,PhD,,Antarctica,14:00,16:00
613417,M,1,IT,Undergraduate,,Europe,15:00,18:00
613447,M,1,Math,Graduate,,Asia,14:00,23:00
613459,F,1,Geology,PhD,,Asia,13:00,20:00
613461,M,2,Materials Science,Undergraduate,,Europe,16:00,23:00
613464,M,1,Materials Science,Graduate,,Europe,17:00,23:00
613574,M,1,Math,MS,,Central,18:00,23:00
613593,M,2,Chemistry,MS,,North America,20:00,23:00
613630,F,2,Chemistry,Undergraduate,,Pacific,10:00,17:00
613676,M,1,Computer Science,Graduate,,Africa,11:00,16:00
613677,F,1,History,MS,,Central,16:00,23:00
613717,F,3,Aerospace,PhD,,Central,19:00,23:00
613775,M,2,Computer Science,MS,,Pacific,18:00,23:00
613865,M,1,Physics,Graduate,,Pacific,13:00,23:00
613900,M,1,Chemistry,Undergraduate,,Pacific,18:00,23:00
613928,F,2,History,PhD,,Pacific,20:00,23:00
613952,M,3,History,Undergraduate,,Europe,18:00,23:00
614059,M,3,Aerospace,Undergraduate,,Central,17:00,23:00
614083,M,2,Geology,Undergraduate,,Africa,15:00,23:00
614163,M,2,Chemistry,Graduate,,Africa,18:00,23:00
614172,F,2,Math,Graduate,,Central,11:00,18:00
614181,M,3,Math,MS,,Europe,9:00,20:00
614381,F,3,Aerospace,Graduate,,North America,11:00,23:00
614599,M,1,Chemical Engineering,Graduate,,Australia,10:00,16:00
614661,F,1,Computer Science,MS,,Australia,16:00,19:00
614730,M,3,Computer Science,Graduate,,Africa,19:00,23:00
614733,M,3,Computer Science,PhD,,Europe,12:00,18:00
614764,F,1,Aerospace,PhD,,North America,11:00,19:00
614801,M,3,Chemistry,PhD,,Europe,19:00,23:00
614812,M,1,Chemical Engineering,Undergraduate,,Australia,19:00,20:00
614887,M,1,History,Undergraduate,,Asia,18:00,23:00
614907,M,1,Chemical Engineering,MS,,Antarctica,14:00,23:00
614973,M,2,Geology,Graduate,,Antarctica,18:00,19:00
614984,M,2,Geology,Graduate,,Africa,11:00,13:00
614994,M,1,Computer Science,Graduate,,Asia,16:00,23:00
615225,F,3,IT,PhD,,Asia,10:00,16:00
615241,M,3,Computer Science,PhD,,Europe,11:00,13:00
615426,M,2,Chemical Engineering,Graduate,,Europe,18:00,23:00
615429,M,3,Computer Science,Undergraduate,,Central,16:00,23:00
615439,M,1,Materials Science,Graduate,,Pacific,11:00,12:00
616383,M,1,Chemistry,MS,,North America,14:00,20:00
616453,F,2,Materials Science,PhD,,Africa,16:00,23:00
616557,M,1,Geology,PhD,,Central,9:00,23:00
616613,M,1,Geology,PhD,,Pacific,17:00,23:00
616646,M,1,Chemical Engineering,Graduate,,Central,15:00,23:00
616688,M,1,Chemical Engineering,Graduate,,Europe,15:00,20:00
616789,M,1,Materials Science,Graduate,,Pacific,14:00,23:00
616794,M,2,Aerospace,Graduate,,Pacific,15:00,23:00
616909,M,3,History,MS,,Central,19:00,23:00
616913,M,1,Aerospace,MS,,Australia,11:00,16:00
617010,F,2,Physics,MS,,Europe,15:00,23:00
617014,M,2,Physics,Graduate,,Africa,12:00,23:00
617015,F,3,History,Undergraduate,,Africa,11:00,23:00
617018,M,3,Chemistry,MS,,Antarctica,13:00,18:00
617053,M,3,Aerospace,MS,,Pacific,10:00,23:00
617130,M,2,Aerospace,MS,,Europe,20:00,23:00
617201,M,3,Chemical Engineering,MS,,Antarctica,11:00,18:00
617212,M,2,Chemical Engineering,PhD,,Africa,15:00,18:00
617255,M,3,History,Graduate,,Antarctica,19:00,23:00
617307,F,2,Physics,Undergraduate,,North America,9:00,14:00
617318,M,3,Materials Science,PhD,,Africa,12:00,18:00
617343,M,1,IT,Graduate,,Africa,12:00,14:00
617358,M,3,Geology,Undergraduate,,Antarctica,10:00,23:00
617382,M,2,Materials Science,Graduate,,Europe,12:00,15:00
617406,M,2,Chemical Engineering,Graduate,,Australia,14:00,15:00
617437,M,1,Materials Science,PhD,,Asia,14:00,23:00
617534,F,3,Physics,PhD,,Pacific,20:00,23:00
617535,M,3,Math,PhD,,Central,20:00,23:00
617540,M,2,History,MS,,Central,13:00,15:00
617543,M,2,Chemical Engineering,PhD,,Central,17:00,23:00
617557,F,2,Math,MS,,Pacific,12:00,23:00
617564,F,2,History,Undergraduate,,Antarctica,18:00,23:00
617638,M,1,Physics,PhD,,Europe,17:00,23:00
617647,M,2,Physics,PhD,,Antarctica,17:00,19:00
617678,F,2,Chemical Engineering,MS,,Pacific,11:00,17:00
617734,M,1,Physics,PhD,,Antarctica,19:00,20:00
617740,M,1,Chemistry,Undergraduate,,Asia,10:00,16:00
617751,M,2,History,MS,,Antarctica,12:00,16:00
617805,M,2,Geology,PhD,,North America,17:00,20:00
617824,F,2,History,Undergraduate,,Pacific,15:00,23:00
617829,M,3,Math,Undergraduate,,Central,12:00,17:00
617847,M,3,History,PhD,,Africa,14:00,19:00
617868,M,1,Computer Science,Undergraduate,,Africa,19:00,23:00
617945,M,2,Materials Science,Graduate,,Australia,19:00,23:00
617965,M,3,IT,Graduate,,Antarctica,20:00,23:00
617976,M,3,Computer Science,PhD,,Europe,16:00,23:00
617998,M,3,Geology,Graduate,,Asia,12:00,16:00
618004,M,1,Aerospace,Undergraduate,,Europe,13:00,23:00
618005,M,1,Computer Science,PhD,,Pacific,19:00,23:00
618015,F,3,Chemistry,PhD,,North America,14:00,23:00
618124,M,2,Materials Science,MS,,Pacific,13:00,23:00
618216,F,2,Physics,Undergraduate,,Africa,16:00,23:00
618279,M,3,Chemical Engineering,Graduate,,Africa,18:00,23:00
618280,M,2,Math,Graduate,,Asia,14:00,23:00
618293,M,1,Geology,Graduate,,Asia,14:00,23:00
618390,M,3,Chemical Engineering,MS,,Africa,20:00,23:00
618397,M,1,Chemical Engineering,MS,,Australia,20:00,23:00
618412,M,3,Chemistry,Graduate,,Antarctica,18:00,20:00
618513,M,1,Physics,PhD,,Pacific,15:00,18:00
618519,F,2,IT,MS,,Antarctica,20:00,23:00
618590,M,2,IT,Graduate,,Antarctica,17:00,23:00
618642,F,1,Chemistry,MS,,Australia,18:00,23:00
618662,F,1,Aerospace,Undergraduate,,Africa,12:00,23:00
618665,M,1,Computer Science,Undergraduate,,Australia,20:00,23:00
618667,M,1,Physics,PhD,,Antarctica,18:00,23:00
618684,M,2,Chemical Engineering,Graduate,,Australia,19:00,23:00
618744,M,3,Math,Undergraduate,,North America,17:00,23:00
618843,M,2,Computer Science,MS,,Antarctica,10:00,20:00
618848,M,1,IT,Graduate,,Central,14:00,18:00
618875,M,1,Aerospace,Undergraduate,,North America,13:00,23:00
618903,M,3,Geology,Graduate,,Africa,20:00,23:00
618914,M,3,Geology,Graduate,,North America,9:00,16:00
618925,M,2,IT,Graduate,,Africa,14:00,17:00
618942,M,1,IT,MS,,Europe,16:00,23:00
619001,M,1,Computer Science,Undergraduate,,Australia,14:00,15:00
619112,M,2,Math,Graduate,,Africa,15:00,23:00
619118,M,1,Physics,Graduate,,Australia,17:00,23:00
619204,F,2,History,Undergraduate,,Central,17:00,23:00
619205,M,3,Geology,Graduate,,Africa,17:00,23:00
619341,F,1,Aerospace,MS,,Europe,9:00,23:00
619410,F,2,Computer Science,MS,,Europe,14:00,16:00
619461,M,1,Physics,Undergraduate,,Antarctica,19:00,23:00
619887,M,3,Chemical Engineering,MS,,Australia,9:00,11:00
619921,M,2,Materials Science,PhD,,Asia,17:00,23:00
619974,M,3,Computer Science,Graduate,,Pacific,20:00,23:00
620004,M,1,Geology,Undergraduate,,Central,20:00,23:00
620081,M,3,Materials Science,Undergraduate,,Europe,20:00,23:00
620112,M,3,IT,Graduate,,Europe,11:00,17:00
620200,M,2,IT,MS,,Central,12:00,18:00
620277,F,3,Math,Graduate,,Central,16:00,23:00
620320,M,2,Math,PhD,,North America,20:00,23:00
620337,F,1,Math,Graduate,,Pacific,10:00,19:00
620356,M,2,Geology,MS,,Asia,16:00,23:00
620364,M,3,Chemical Engineering,Graduate,,Asia,12:00,16:00
620399,M,3,History,PhD,,Australia,15:00,23:00
620423,M,3,Chemistry,Undergraduate,,Pacific,20:00,23:00
620430,M,2,Chemistry,Undergraduate,,Central,20:00,23:00
620473,M,1,Math,MS,,Europe,10:00,17:00
620498,F,2,Chemistry,Graduate,,Pacific,19:00,23:00
620801,M,1,History,MS,,Central,15:00,23:00
620819,M,3,Materials Science,Undergraduate,,Asia,16:00,23:00
620933,M,2,Chemistry,Undergraduate,,Central,11:00,17:00
621345,M,3,Computer Science,Undergraduate,,Pacific,12:00,23:00
621370,M,2,Aerospace,Graduate,,Asia,9:00,11:00
621433,M,2,Aerospace,PhD,,Europe,14:00,23:00
621436,M,2,IT,Graduate,,Europe,11:00,15:00
621441,F,2,Math,Graduate,,Africa,14:00,23:00
621464,M,1,History,Undergraduate,,North America,15:00,23:00
621475,M,2,Materials Science,PhD,,Australia,17:00,20:00
621531,M,1,IT,PhD,,Pacific,17:00,23:00
621580,F,1,History,Undergraduate,,Pacific,9:00,19:00
621675,M,1,Chemical Engineering,Graduate,,Africa,19:00,23:00
621682,M,1,History,PhD,,Asia,20:00,23:00
621690,M,2,Geology,Undergraduate,,Australia,17:00,23:00
621696,M,3,Materials Science,Graduate,,Asia,18:00,23:00
621698,M,2,Materials Science,Graduate,,Africa,14:00,19:00
621722,F,1,IT,MS,,North America,15:00,23:00
621741,M,3,Materials Science,MS,,Pacific,17:00,23:00
621881,M,2,Chemistry,Undergraduate,,Australia,19:00,23:00
621909,M,2,Geology,Graduate,,Australia,20:00,23:00
621952,M,1,Aerospace,Graduate,,Antarctica,18:00,23:00
621971,F,1,Aerospace,Graduate,,Europe,18:00,19:00
621990,M,2,IT,MS,,North America,16:00,23:00
621998,M,2,History,MS,,Europe,17:00,23:00
622038,F,1,Math,PhD,,Europe,19:00,23:00
622096,M,1,Chemical Engineering,Graduate,,North America,12:00,23:00
622130,F,1,Chemistry,Graduate,,Africa,11:00,15:00
622164,M,3,History,MS,,Central,13:00,23:00
622218,M,3,History,MS,,North America,18:00,20:00
622239,M,2,Physics,PhD,,Pacific,20:00,23:00
622278,M,1,Geology,Graduate,,North America,16:00,17:00
622374,M,3,Geology,Undergraduate,,Antarctica,12:00,16:00
622392,M,3,Materials Science,Graduate,,Antarctica,13:00,23:00
622430,M,1,Chemistry,Undergraduate,,North America,11:00,12:00
622442,F,2,Materials Science,Undergraduate,,Pacific,11:00,20:00
622639,F,3,History,MS,,Europe,11:00,14:00
622686,M,3,Physics,PhD,,Asia,18:00,23:00
622701,M,1,Materials Science,MS,,Europe,9:00,23:00
622859,M,1,Chemistry,MS,,Central,16:00,18:00
622894,M,1,IT,Undergraduate,,Central,16:00,23:00
622897,M,2,IT,MS,,Africa,18:00,23:00
622899,M,1,Math,Undergraduate,,Europe,16:00,18:00
622918,M,3,Materials Science,Graduate,,North America,14:00,19:00
622935,M,1,Chemical Engineering,MS,,Europe,19:00,23:00
622976,M,3,Physics,Graduate,,Central,20:00,23:00
623138,M,1,Chemical Engineering,Undergraduate,,North America,18:00,23:00
623180,M,1,History,Graduate,,Pacific,15:00,23:00
623232,M,1,IT,PhD,,Europe,17:00,18:00
623263,M,1,Physics,Undergraduate,,Antarctica,16:00,23:00
623314,M,2,Chemistry,Undergraduate,,Central,9:00,15:00
623326,M,3,Aerospace,Undergraduate,,Asia,10:00,17:00
623352,M,1,Chemical Engineering,MS,,Australia,15:00,23:00
623366,M,3,Materials Science,PhD,,Antarctica,11:00,12:00
623419,M,3,Chemistry,Undergraduate,,North America,13:00,23:00
623433,F,2,Geology,Undergraduate,,Antarctica,9:00,23:00
623438,F,2,Physics,MS,,Antarctica,20:00,23:00
623456,M,2,Materials Science,Graduate,,Europe,20:00,23:00
623474,M,2,Math,MS,,Antarctica,18:00,23:00
623496,M,3,Materials Science,PhD,,North America,20:00,23:00
623537,M,3,IT,PhD,,Africa,13:00,17:00
623542,M,2,Geology,MS,,Asia,12:00,13:00
623554,M,3,Chemical Engineering,PhD,,Europe,13:00,23:00
623568,F,3,Aerospace,Graduate,,Central,15:00,23:00
623579,M,2,History,MS,,Africa,20:00,23:00
623687,F,3,Chemical Engineering,MS,,North America,19:00,23:00
623786,M,3,Math,Undergraduate,,Pacific,12:00,23:00
623917,M,1,Math,PhD,,Antarctica,13:00,14:00
623924,M,3,Geology,MS,,North America,15:00,18:00
623939,M,3,Chemistry,Undergraduate,,Europe,10:00,16:00
623948,M,3,History,Undergraduate,,Europe,17:00,23:00
624014,M,3,IT,Graduate,,Central,10:00,13:00
624056,M,3,Chemistry,MS,,Central,17:00,23:00
624152,M,1,Math,MS,,Australia,18:00,23:00
624178,M,2,Materials Science,PhD,,North America,17:00,18:00
624187,M,2,Chemical Engineering,Undergraduate,,Antarctica,16:00,23:00
624197,F,1,IT,Undergraduate,,Antarctica,19:00,23:00
624243,M,2,IT,MS,,Asia,9:00,11:00
624259,M,1,Physics,Graduate,,North America,12:00,16:00
624344,M,3,Chemical Engineering,Graduate,,Central,10:00,14:00
624376,M,3,IT,Graduate,,North America,9:00,16:00
624499,M,2,Computer Science,PhD,,North America,18:00,20:00
624556,M,3,IT,Graduate,,Antarctica,20:00,23:00
624586,M,2,Chemical Engineering,PhD,,North America,11:00,18:00
624591,M,2,Chemistry,Undergraduate,,Africa,17:00,23:00
624718,M,1,Computer Science,Undergraduate,,Central,17:00,18:00
624751,M,1,History,PhD,,North America,15:00,23:00
624763,F,2,Computer Science,MS,,Australia,15:00,23:00
624772,M,3,Materials Science,Undergraduate,,Europe,13:00,23:00
624773,M,3,Computer Science,Graduate,,Asia,20:00,23:00
624946,M,2,Chemistry,Undergraduate,,Pacific,19:00,23:00
624959,M,1,History,MS,,Africa,16:00,23:00
624967,M,3,IT,MS,,Pacific,14:00,18:00
624975,F,2,Computer Science,PhD,,Australia,17:00,23:00
624981,M,3,Geology,Undergraduate,,Central,17:00,23:00
625004,M,1,Math,MS,,Australia,9:00,12:00
625034,M,3,Geology,Graduate,,North America,14:00,23:00
625043,M,3,Computer Science,PhD,,Africa,20:00,23:00
625073,M,3,Geology,MS,,Pacific,20:00,23:00
625075,M,3,Aerospace,PhD,,Australia,15:00,23:00
625182,M,2,Geology,Undergraduate,,Europe,9:00,23:00
625191,M,2,Math,PhD,,Australia,18:00,20:00
625229,F,1,History,Graduate,,Central,15:00,23:00
625291,M,3,Aerospace,Graduate,,Antarctica,13:00,23:00
625303,M,3,History,MS,,Antarctica,18:00,19:00
625306,M,3,Physics,Undergraduate,,Pacific,20:00,23:00
625341,M,3,Chemistry,PhD,,Europe,13:00,23:00
625349,M,2,Aerospace,PhD,,North America,19:00,23:00
625361,M,3,Chemistry,Undergraduate,,Pacific,11:00,15:00
625373,M,1,Physics,MS,,Antarctica,11:00,23:00
625394,M,2,Computer Science,PhD,,Europe,20:00,23:00
625406,F,3,Computer Science,Graduate,,Europe,15:00,23:00
625500,M,2,Geology,Undergraduate,,Europe,11:00,20:00
625536,M,1,Materials Science,Undergraduate,,Asia,14:00,23:00
625548,F,3,Aerospace,MS,,Central,17:00,18:00
625566,M,2,Materials Science,Undergraduate,,Pacific,19:00,20:00
625588,M,2,Computer Science,MS,,Europe,11:00,18:00
625609,M,1,Materials Science,Undergraduate,,Africa,15:00,23:00
625642,F,3,Geology,PhD,,Australia,12:00,23:00
625667,M,2,IT,MS,,Africa,9:00,15:00
625753,M,1,Math,Graduate,,Central,20:00,23:00
625793,M,3,Chemistry,MS,,Pacific,16:00,23:00
625794,M,1,Physics,MS,,Central,9:00,16:00
625800,F,1,Computer Science,Graduate,,North America,17:00,23:00
625812,M,1,Aerospace,Graduate,,Europe,10:00,20:00
625828,M,3,Computer Science,Graduate,,Europe,13:00,19:00
625885,M,2,Math,Graduate,,Australia,9:00,20:00
625903,M,1,Chemistry,PhD,,Africa,13:00,17:00
625977,M,1,History,PhD,,Central,13:00,20:00
625986,M,1,Geology,Undergraduate,,Asia,15:00,23:00
625995,M,3,Chemical Engineering,Graduate,,Pacific,12:00,23:00
626047,F,2,Materials Science,PhD,,Australia,13:00,19:00
626103,M,1,Chemistry,PhD,,North America,15:00,23:00
626128,M,1,Chemistry,Graduate,,North America,19:00,23:00
